"usd_cleaning_fee","f_property_type","f_room_type","f_room_type2","f_cancellation_policy","f_bed_type","f_neighbourhood_cleansed","usd_price_day","p_host_response_rate","n_accommodates","n_bathrooms","n_review_scores_rating","n_number_of_reviews","n_guests_included","n_reviews_per_month","n_extra_people","n_minimum_nights","n_beds","n_days_since","d_24hourcheckin","d_airconditioning","d_breakfast","d_buzzerwirelessintercom","d_cabletv","d_carbonmonoxidedetector","d_cats","d_dogs","d_doorman","d_doormanentry","d_dryer","d_elevatorinbuilding","d_essentials","d_familykidfriendly","d_fireextinguisher","d_firstaidkit","d_freeparkingonpremises","d_freeparkingonstreet","d_gym","d_hairdryer","d_hangers","d_heating","d_hottub","d_indoorfireplace","d_internet","d_iron","d_keypad","d_kitchen","d_laptopfriendlyworkspace","d_lockonbedroomdoor","d_lockbox","d_otherpets","d_paidparkingoffpremises","d_petsallowed","d_petsliveonthisproperty","d_pool","d_privateentrance","d_privatelivingroom","d_safetycard","d_selfcheckin","d_shampoo","d_smartlock","d_smokedetector","d_smokingallowed","d_suitableforevents","d_tv","d_washer","d_washerdryer","d_wheelchairaccessible","d_wirelessinternet","price","neighbourhood_cleansed","cancellation_policy","room_type","property_type","ln_price","n_accommodates2","ln_accommodates","ln_accommodates2","ln_beds","f_bathroom","ln_number_of_reviews","f_number_of_reviews","ln_days_since","ln_days_since2","ln_days_since3","n_days_since2","n_days_since3","ln_review_scores_rating","f_minimum_nights"
30,"Apartment","Private room","Private","moderate","Real Bed","Hackney",40,80,1,1,100,6,1,0.36,0,1,1,504,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,40,"Hackney","moderate","Private room","Apartment",3.68887945411394,1,0,0,0,1,1.94591014905531,1,6.22257626807137,38.720455411965,240.940986935409,254016,128024064,4.60517018598809,1
NA,"Apartment","Private room","Private","flexible","Real Bed","Hackney",55,NA,2,1,100,1,1,0.17,0,1,1,172,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,55,"Hackney","flexible","Private room","Apartment",4.00733318523247,4,0.693147180559945,0.480453013918201,0,1,0.693147180559945,1,5.14749447681345,26.496699388825,136.391613757763,29584,5088448,4.60517018598809,1
10,"Apartment","Private room","Private","flexible","Real Bed","Hackney",46,40,3,1,70,5,1,1.85,0,1,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,46,"Hackney","flexible","Private room","Apartment",3.8286413964891,9,1.09861228866811,1.20694896081258,0,1,1.79175946922805,1,4.38202663467388,19.2021574269913,84.1443652882768,6400,512000,4.24849524204936,1
NA,"Apartment","Private room","Private","strict","Real Bed","Hackney",60,100,2,1,88,16,1,2.98,0,3,1,160,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,60,"Hackney","strict","Private room","Apartment",4.0943445622221,4,0.693147180559945,0.480453013918201,0,1,2.83321334405622,1,5.07517381523383,25.7573892548351,130.723227494924,25600,4096000,4.47733681447821,3
15,"Apartment","Private room","Private","strict","Real Bed","Hackney",48,100,2,1,100,8,1,0.42,12,1,1,573,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,48,"Hackney","strict","Private room","Apartment",3.87120101090789,4,0.693147180559945,0.480453013918201,0,1,2.19722457733622,1,6.35088571671474,40.3337493867713,256.155032881998,328329,188132517,4.60517018598809,1
35,"Apartment","Private room","Private","strict","Real Bed","Hackney",75,100,2,1,94,86,1,2.62,0,2,1,985,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,75,"Hackney","strict","Private room","Apartment",4.31748811353631,4,0.693147180559945,0.480453013918201,0,1,4.46590811865458,2,6.89264164117209,47.5085087936195,327.459126020892,970225,955671625,4.54329478227,2
NA,"Apartment","Private room","Private","strict","Real Bed","Hackney",56,58,2,1,92,56,1,1.73,6,2,1,972,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,56,"Hackney","strict","Private room","Apartment",4.02535169073515,4,0.693147180559945,0.480453013918201,0,1,4.04305126783455,2,6.87935580446044,47.3255362843635,325.569202737039,944784,918330048,4.52178857704904,2
NA,"House","Entire home/apt","Entire/Apt","strict","Real Bed","Hackney",90,100,3,1,80,3,1,0.87,0,7,2,102,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,90,"Hackney","strict","Entire home/apt","House",4.49980967033027,9,1.09861228866811,1.20694896081258,0.693147180559945,1,1.38629436111989,1,4.62497281328427,21.3903735236186,98.9298960127318,10404,1061208,4.38202663467388,3
40,"Apartment","Private room","Private","strict","Real Bed","Hackney",60,100,2,1,92,5,1,0.12,20,1,1,1275,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,60,"Hackney","strict","Private room","Apartment",4.0943445622221,4,0.693147180559945,0.480453013918201,0,1,1.79175946922805,1,7.15070145759253,51.1325313356159,365.633466351984,1625625,2072671875,4.52178857704904,1
40,"Apartment","Entire home/apt","Entire/Apt","moderate","Real Bed","Hackney",80,83,2,1,90,5,2,1.01,15,1,1,148,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,80,"Hackney","moderate","Entire home/apt","Apartment",4.38202663467388,4,0.693147180559945,0.480453013918201,0,1,1.79175946922805,1,4.99721227376411,24.9721305090587,124.791037081908,21904,3241792,4.49980967033027,1
NA,"Apartment","Private room","Private","moderate","Real Bed","Hackney",75,83,2,1,100,3,1,0.51,0,1,1,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,"Hackney","moderate","Private room","Apartment",4.31748811353631,4,0.693147180559945,0.480453013918201,0,1,1.38629436111989,1,5.17614973257383,26.7925260540241,138.682126569514,31329,5545233,4.60517018598809,1
NA,"House","Private room","Private","flexible","Real Bed","Hackney",30,NA,2,1,80,2,1,0.15,0,2,1,394,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,30,"Hackney","flexible","Private room","House",3.40119738166216,4,0.693147180559945,0.480453013918201,0,1,1.09861228866811,1,5.97635090929793,35.7167701910662,213.455952008564,155236,61162984,4.38202663467388,2
15,"Apartment","Private room","Private","moderate","Real Bed","Hackney",35,100,2,1.5,100,1,1,1,5,1,1,6,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,35,"Hackney","moderate","Private room","Apartment",3.55534806148941,4,0.693147180559945,0.480453013918201,0,1,0.693147180559945,1,1.79175946922805,3.2104019955684,5.75226817558833,36,216,4.60517018598809,1
NA,"Apartment","Entire home/apt","Entire/Apt","flexible","Real Bed","Hackney",100,NA,5,1,90,6,1,0.16,0,3,3,1157,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,100,"Hackney","flexible","Entire home/apt","Apartment",4.60517018598809,25,1.6094379124341,2.59029039398023,1.09861228866811,1,1.94591014905531,1,7.05358572719368,49.7530716108704,350.93755579848,1338649,1548816893,4.49980967033027,3
NA,"Apartment","Entire home/apt","Entire/Apt","flexible","Real Bed","Hackney",80,100,2,1,100,1,1,1,0,5,1,11,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,80,"Hackney","flexible","Entire home/apt","Apartment",4.38202663467388,4,0.693147180559945,0.480453013918201,0,1,0.693147180559945,1,2.39789527279837,5.74990173930877,13.7876621997436,121,1331,4.60517018598809,3
21,"Apartment","Entire home/apt","Entire/Apt","strict","Real Bed","Hackney",78,100,4,1,85,61,2,1.86,10,3,2,983,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,78,"Hackney","strict","Entire home/apt","Apartment",4.35670882668959,16,1.38629436111989,1.92181205567281,0.693147180559945,1,4.12713438504509,2,6.89060912014717,47.4804940466553,327.169525306976,966289,949862087,4.44265125649032,3
30,"Apartment","Entire home/apt","Entire/Apt","moderate","Real Bed","Hackney",90,100,2,1,100,11,2,0.49,25,2,1,669,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,90,"Hackney","moderate","Entire home/apt","Apartment",4.49980967033027,4,0.693147180559945,0.480453013918201,0,1,2.484906649788,1,6.50578406012823,42.3252262370185,275.358782194116,447561,299418309,4.60517018598809,2
NA,"Apartment","Private room","Private","strict","Real Bed","Hackney",37,100,2,2,75,5,1,1.79,0,2,1,83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,37,"Hackney","strict","Private room","Apartment",3.61091791264422,4,0.693147180559945,0.480453013918201,0,2,1.79175946922805,1,4.4188406077966,19.5261523171122,86.2829547728771,6889,571787,4.31748811353631,2
50,"Apartment","Private room","Private","flexible","Real Bed","Hackney",50,0,2,1,100,2,1,0.27,25,1,1,220,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,50,"Hackney","flexible","Private room","Apartment",3.91202300542815,4,0.693147180559945,0.480453013918201,0,1,1.09861228866811,1,5.39362754635236,29.091218108771,156.907195348412,48400,10648000,4.60517018598809,1
5,"House","Private room","Private","strict","Couch","Hackney",40,100,2,1,83,6,1,0.76,0,2,1,237,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,40,"Hackney","strict","Private room","House",3.68887945411394,4,0.693147180559945,0.480453013918201,0,1,1.94591014905531,1,5.46806014113513,29.8996817070708,163.493257775061,56169,13312053,4.4188406077966,2
20,"Apartment","Private room","Private","moderate","Real Bed","Hackney",58,100,2,1,99,14,1,1.97,0,1,1,212,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,58,"Hackney","moderate","Private room","Apartment",4.06044301054642,4,0.693147180559945,0.480453013918201,0,1,2.70805020110221,1,5.35658627467201,28.6930165180046,153.696618459281,44944,9528128,4.59511985013459,1
30,"Apartment","Entire home/apt","Entire/Apt","moderate","Real Bed","Hackney",85,100,3,1,90,4,1,0.7,0,4,2,171,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,85,"Hackney","moderate","Entire home/apt","Apartment",4.44265125649032,9,1.09861228866811,1.20694896081258,0.693147180559945,1,1.6094379124341,1,5.14166355650266,26.4367041282676,135.928638170357,29241,5000211,4.49980967033027,3
NA,"Apartment","Entire home/apt","Entire/Apt","flexible","Real Bed","Hackney",70,90,4,1,84,25,1,1.33,0,2,1,563,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,70,"Hackney","flexible","Entire home/apt","Apartment",4.24849524204936,16,1.38629436111989,1.92181205567281,0,1,3.25809653802148,1,6.33327962813969,40.1104308482092,254.030574566869,316969,178453547,4.43081679884331,2
NA,"Apartment","Entire home/apt","Entire/Apt","strict","Real Bed","Hackney",100,100,4,1,89,26,2,0.47,20,2,2,1658,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,"Hackney","strict","Entire home/apt","Apartment",4.60517018598809,16,1.38629436111989,1.92181205567281,0.693147180559945,1,3.29583686600433,1,7.41336733569524,54.9580152539531,407.423955118297,2748964,4557782312,4.48863636973214,2
4,"Apartment","Private room","Private","moderate","Real Bed","Hackney",28,100,1,1,96,17,1,0.41,0,2,1,1253,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,"Hackney","moderate","Private room","Apartment",3.3322045101752,1,0,0,0,1,2.89037175789616,1,7.13329595489607,50.8839111801366,362.969997790559,1570009,1967221277,4.56434819146784,2
60,"Apartment","Entire home/apt","Entire/Apt","strict","Real Bed","Hackney",145,100,6,1,88,60,1,2.99,0,2,3,602,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,145,"Hackney","strict","Entire home/apt","Apartment",4.97673374242057,36,1.79175946922805,3.2104019955684,1.09861228866811,1,4.11087386417331,2,6.40025744530882,40.963295366231,262.175636152104,362404,218167208,4.47733681447821,2
55,"Apartment","Entire home/apt","Entire/Apt","moderate","Real Bed","Hackney",120,100,4,2,100,1,1,0.79,0,5,2,37,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,120,"Hackney","moderate","Entire home/apt","Apartment",4.78749174278205,16,1.38629436111989,1.92181205567281,0.693147180559945,2,0.693147180559945,1,3.61091791264422,13.0387281718549,47.0817771138498,1369,50653,4.60517018598809,3
20,"Apartment","Private room","Private","strict","Real Bed","Hackney",60,100,2,1,90,2,1,0.95,0,1,1,62,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,60,"Hackney","strict","Private room","Apartment",4.0943445622221,4,0.693147180559945,0.480453013918201,0,1,1.09861228866811,1,4.12713438504509,17.0332382322215,70.2984631968661,3844,238328,4.49980967033027,1
10,"Apartment","Private room","Private","moderate","Couch","Hackney",65,100,2,1,95,4,2,0.43,40,1,1,276,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,65,"Hackney","moderate","Private room","Apartment",4.17438726989564,4,0.693147180559945,0.480453013918201,0,1,1.6094379124341,1,5.62040086571715,31.5889058913541,177.542314018824,76176,21024576,4.55387689160054,1
NA,"Apartment","Private room","Private","moderate","Real Bed","Hackney",79,100,4,1,93,38,1,2.91,0,3,2,391,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,79,"Hackney","moderate","Private room","Apartment",4.36944785246702,16,1.38629436111989,1.92181205567281,0.693147180559945,1,3.66356164612965,1,5.96870755998537,35.6254699366265,212.638011738774,152881,59776471,4.53259949315326,3
NA,"House","Private room","Private","moderate","Real Bed","Hackney",53,100,2,1,97,6,1,0.15,15,1,1,1177,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,53,"Hackney","moderate","Private room","House",3.97029191355212,4,0.693147180559945,0.480453013918201,0,1,1.94591014905531,1,7.07072410726028,49.9951394009916,353.50183740843,1385329,1630532233,4.57471097850338,1
NA,"Apartment","Private room","Private","strict","Real Bed","Hackney",51,100,4,1,93,13,1,0.63,10,2,2,619,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,51,"Hackney","strict","Private room","Apartment",3.93182563272433,16,1.38629436111989,1.92181205567281,0.693147180559945,1,2.63905732961526,1,6.4281052726846,41.3205373967155,265.612764309988,383161,237176659,4.53259949315326,2
30,"Apartment","Entire home/apt","Entire/Apt","strict","Real Bed","Hackney",60,100,2,1,90,11,2,0.44,14,4,1,745,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,60,"Hackney","strict","Entire home/apt","Apartment",4.0943445622221,4,0.693147180559945,0.480453013918201,0,1,2.484906649788,1,6.61338421837956,43.7368508199118,289.248598974026,555025,413493625,4.49980967033027,3
20,"Apartment","Entire home/apt","Entire/Apt","moderate","Real Bed","Hackney",90,NA,4,1,87,3,2,0.08,10,3,2,1172,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,90,"Hackney","moderate","Entire home/apt","Apartment",4.49980967033027,16,1.38629436111989,1.92181205567281,0.693147180559945,1,1.38629436111989,1,7.06646697013696,49.9349554400366,352.863713272279,1373584,1609840448,4.46590811865458,3
35,"House","Entire home/apt","Entire/Apt","moderate","Real Bed","Hackney",90,83,2,1,80,1,1,0.5,0,10,1,59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,90,"Hackney","moderate","Entire home/apt","House",4.49980967033027,4,0.693147180559945,0.480453013918201,0,1,0.693147180559945,1,4.07753744390572,16.6263116064532,67.7944081293571,3481,205379,4.38202663467388,3
20,"Apartment","Private room","Private","moderate","Real Bed","Hackney",75,100,2,1,100,36,1,1.63,15,2,1,663,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,75,"Hackney","moderate","Private room","Apartment",4.31748811353631,4,0.693147180559945,0.480453013918201,0,1,3.61091791264422,1,6.49677499018586,42.2080852731045,274.216432785938,439569,291434247,4.60517018598809,2
NA,"Apartment","Private room","Private","flexible","Real Bed","Hackney",28,0,2,1,73,3,1,0.27,0,2,1,338,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,1,28,"Hackney","flexible","Private room","Apartment",3.3322045101752,4,0.693147180559945,0.480453013918201,0,1,1.38629436111989,1,5.82304589548302,33.9078635009016,197.447045383524,114244,38614472,4.29045944114839,2
20,"Apartment","Entire home/apt","Entire/Apt","moderate","Real Bed","Hackney",135,NA,4,1,100,4,1,0.22,0,2,2,537,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,135,"Hackney","moderate","Entire home/apt","Apartment",4.90527477843843,16,1.38629436111989,1.92181205567281,0.693147180559945,1,1.6094379124341,1,6.28599809450886,39.5137720441691,248.383495776505,288369,154854153,4.60517018598809,2
NA,"House","Private room","Private","flexible","Real Bed","Hackney",31,100,2,1,95,15,1,2.31,15,1,1,194,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,31,"Hackney","flexible","Private room","House",3.43398720448515,4,0.693147180559945,0.480453013918201,0,1,2.77258872223978,1,5.26785815906333,27.7503295840101,146.184800115824,37636,7301384,4.55387689160054,1
100,"Apartment","Entire home/apt","Entire/Apt","flexible","Real Bed","Hackney",100,0,4,2,100,2,1,0.31,0,5,2,191,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,100,"Hackney","flexible","Entire home/apt","Apartment",4.60517018598809,16,1.38629436111989,1.92181205567281,0.693147180559945,2,1.09861228866811,1,5.25227342804663,27.5863761629647,144.891190496838,36481,6967871,4.60517018598809,3
20,"Apartment","Entire home/apt","Entire/Apt","strict","Real Bed","Hackney",100,100,2,1,98,12,1,1.09,0,2,1,330,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,100,"Hackney","strict","Entire home/apt","Apartment",4.60517018598809,4,0.693147180559945,0.480453013918201,0,1,2.56494935746154,1,5.79909265446053,33.629475615018,195.02044501241,108900,35937000,4.58496747867057,2
75,"Apartment","Entire home/apt","Entire/Apt","strict","Real Bed","Hackney",220,100,6,1,88,31,1,5.2,0,2,3,178,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,220,"Hackney","strict","Entire home/apt","Apartment",5.39362754635236,36,1.79175946922805,3.2104019955684,1.09861228866811,1,3.46573590279973,1,5.18178355029209,26.8508807620776,139.135452243788,31684,5639752,4.47733681447821,2
NA,"Apartment","Private room","Private","strict","Real Bed","Hackney",38,NA,2,1,76,6,1,0.84,0,2,1,214,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,38,"Hackney","strict","Private room","Apartment",3.63758615972639,4,0.693147180559945,0.480453013918201,0,1,1.94591014905531,1,5.36597601502185,28.7936985937898,154.506296038044,45796,9800344,4.33073334028633,2
NA,"Apartment","Private room","Private","strict","Real Bed","Hackney",55,NA,2,1,100,2,1,0.11,0,5,1,551,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,55,"Hackney","strict","Private room","Apartment",4.00733318523247,4,0.693147180559945,0.480453013918201,0,1,1.09861228866811,1,6.31173480915291,39.8379963010726,251.446867980385,303601,167284151,4.60517018598809,3
NA,"Apartment","Entire home/apt","Entire/Apt","strict","Real Bed","Hackney",110,100,4,1,90,2,4,0.14,15,7,2,424,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,110,"Hackney","strict","Entire home/apt","Apartment",4.70048036579242,16,1.38629436111989,1.92181205567281,0.693147180559945,1,1.09861228866811,1,6.04973345523196,36.5992748793528,221.415857674851,179776,76225024,4.49980967033027,3
40,"Apartment","Entire home/apt","Entire/Apt","strict","Real Bed","Hackney",120,79,4,1,80,9,1,0.28,0,2,2,965,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,120,"Hackney","strict","Entire home/apt","Apartment",4.78749174278205,16,1.38629436111989,1.92181205567281,0.693147180559945,1,2.30258509299405,1,6.87212810133899,47.226144641213,324.544115706779,931225,898632125,4.38202663467388,2
NA,"Apartment","Private room","Private","flexible","Real Bed","Hackney",42,75,2,1,98,22,1,1.54,0,1,1,427,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,42,"Hackney","flexible","Private room","Apartment",3.73766961828337,4,0.693147180559945,0.480453013918201,0,1,3.13549421592915,1,6.05678401322862,36.6846325829018,222.190896159286,182329,77854483,4.58496747867057,1
10,"House","Private room","Private","moderate","Real Bed","Hackney",28,NA,2,1,100,1,1,0.15,0,2,1,198,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,28,"Hackney","moderate","Private room","House",3.3322045101752,4,0.693147180559945,0.480453013918201,0,1,0.693147180559945,1,5.28826703069454,27.9657681879308,147.89044989628,39204,7762392,4.60517018598809,2
40,"Apartment","Entire home/apt","Entire/Apt","strict","Real Bed","Hackney",90,100,4,2,93,3,1,2.09,10,2,2,41,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,90,"Hackney","strict","Entire home/apt","Apartment",4.49980967033027,16,1.38629436111989,1.92181205567281,0.693147180559945,2,1.38629436111989,1,3.71357206670431,13.7906174946065,51.2124519105745,1681,68921,4.53259949315326,2
65,"Apartment","Entire home/apt","Entire/Apt","strict","Real Bed","Hackney",115,100,5,1,91,19,2,1.67,15,2,3,339,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,115,"Hackney","strict","Entire home/apt","Apartment",4.74493212836325,25,1.6094379124341,2.59029039398023,1.09861228866811,1,2.99573227355399,1,5.82600010738045,33.942277251197,197.747710910211,114921,38958219,4.51085950651685,2
